doc_id,chunk_id,text,word_count,section,is_section_start,label
doc_00433,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00433,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 5 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00433,5,order: ANALYSIS,2,order,True,0
doc_00433,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00434,0,"PREAMBLE: IN THE MADRAS HIGH COURT
Criminal Appeal No. 1434 of 2015 BEFORE: Justice Indira Banerjee",16,PREAMBLE,True,0
doc_00434,1,FACTS: FACTS,2,FACTS,True,0
doc_00434,2,"SUBMISSIONS: :
The appellant was convicted under Section 302 IPC for the offence of Outraging Modesty. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Madras High Court.",39,SUBMISSIONS,True,0
doc_00434,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00434,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00434,5,order: ANALYSIS,2,order,True,0
doc_00434,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00435,0,"PREAMBLE: IN THE PUNJAB AND HARYANA HIGH COURT
Criminal Appeal No. 1435 of 2021 BEFORE: Justice D.Y. Chandrachud",18,PREAMBLE,True,1
doc_00435,1,FACTS: FACTS,2,FACTS,True,1
doc_00435,2,"SUBMISSIONS: :
The appellant was convicted under Section 307 IPC for the offence of Outraging Modesty. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Punjab and Haryana High Court.",41,SUBMISSIONS,True,1
doc_00435,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00435,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 7 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00435,5,order: ANALYSIS,2,order,True,1
doc_00435,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00436,0,"PREAMBLE: IN THE MADRAS HIGH COURT
Criminal Appeal No. 1436 of 2014 BEFORE: Justice A.M. Khanwilkar",16,PREAMBLE,True,0
doc_00436,1,FACTS: FACTS,2,FACTS,True,0
doc_00436,2,"SUBMISSIONS: :
The appellant was convicted under Section 354 IPC for the offence of Dacoity. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Madras High Court.",38,SUBMISSIONS,True,0
doc_00436,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00436,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 6 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00436,5,order: ANALYSIS,2,order,True,0
doc_00436,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00437,0,"PREAMBLE: IN THE MADRAS HIGH COURT
Criminal Appeal No. 1437 of 2010 BEFORE: Justice N.V. Ramana",16,PREAMBLE,True,1
doc_00437,1,FACTS: FACTS,2,FACTS,True,1
doc_00437,2,"SUBMISSIONS: :
The appellant was convicted under Section 302 IPC for the offence of Outraging Modesty. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Madras High Court.",39,SUBMISSIONS,True,1
doc_00437,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00437,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 3 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00437,5,order: ANALYSIS,2,order,True,1
doc_00437,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00438,0,"PREAMBLE: IN THE MADRAS HIGH COURT
Criminal Appeal No. 1438 of 2021 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,0
doc_00438,1,FACTS: FACTS,2,FACTS,True,0
doc_00438,2,"SUBMISSIONS: :
The appellant was convicted under Section 354 IPC for the offence of Rape. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Madras High Court.",38,SUBMISSIONS,True,0
doc_00438,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00438,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 5 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00438,5,order: ANALYSIS,2,order,True,0
doc_00438,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00439,0,"PREAMBLE: IN THE BOMBAY HIGH COURT
Criminal Appeal No. 1439 of 2023 BEFORE: Justice A.M. Khanwilkar",16,PREAMBLE,True,1
doc_00439,1,FACTS: FACTS,2,FACTS,True,1
doc_00439,2,"SUBMISSIONS: :
The appellant was convicted under Section 376 IPC for the offence of Dowry Death. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Bombay High Court.",39,SUBMISSIONS,True,1
doc_00439,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00439,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 3 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00439,5,order: ANALYSIS,2,order,True,1
doc_00439,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00440,0,"PREAMBLE: IN THE DELHI HIGH COURT
Criminal Appeal No. 1440 of 2015 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,0
doc_00440,1,FACTS: FACTS,2,FACTS,True,0
doc_00440,2,"SUBMISSIONS: :
The appellant was convicted under Section 392 IPC for the offence of Attempt to Murder. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Delhi High Court.",40,SUBMISSIONS,True,0
doc_00440,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00440,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00440,5,order: ANALYSIS,2,order,True,0
doc_00440,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00441,0,"PREAMBLE: IN THE CALCUTTA HIGH COURT
Criminal Appeal No. 1441 of 2021 BEFORE: Justice N.V. Ramana",16,PREAMBLE,True,1
doc_00441,1,FACTS: FACTS,2,FACTS,True,1
doc_00441,2,"SUBMISSIONS: :
The appellant was convicted under Section 392 IPC for the offence of Attempt to Murder. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Calcutta High Court.",40,SUBMISSIONS,True,1
doc_00441,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00441,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00441,5,order: ANALYSIS,2,order,True,1
doc_00441,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00442,0,"PREAMBLE: IN THE KARNATAKA HIGH COURT
Criminal Appeal No. 1442 of 2012 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,0
doc_00442,1,FACTS: FACTS,2,FACTS,True,0
doc_00442,2,"SUBMISSIONS: :
The appellant was convicted under Section 376 IPC for the offence of Domestic Violence. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Karnataka High Court.",39,SUBMISSIONS,True,0
doc_00442,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00442,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 8 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00442,5,order: ANALYSIS,2,order,True,0
doc_00442,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00443,0,"PREAMBLE: IN THE KARNATAKA HIGH COURT
Criminal Appeal No. 1443 of 2012 BEFORE: Justice D.Y. Chandrachud",16,PREAMBLE,True,1
doc_00443,1,FACTS: FACTS,2,FACTS,True,1
doc_00443,2,"SUBMISSIONS: :
The appellant was convicted under Section 354 IPC for the offence of Outraging Modesty. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Karnataka High Court.",39,SUBMISSIONS,True,1
doc_00443,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00443,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 7 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00443,5,order: ANALYSIS,2,order,True,1
doc_00443,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00444,0,"PREAMBLE: IN THE DELHI HIGH COURT
Criminal Appeal No. 1444 of 2015 BEFORE: Justice N.V. Ramana",16,PREAMBLE,True,0
doc_00444,1,FACTS: FACTS,2,FACTS,True,0
doc_00444,2,"SUBMISSIONS: :
The appellant was convicted under Section 354 IPC for the offence of Dacoity. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Delhi High Court.",38,SUBMISSIONS,True,0
doc_00444,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00444,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00444,5,order: ANALYSIS,2,order,True,0
doc_00444,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00445,0,"PREAMBLE: IN THE DELHI HIGH COURT
Criminal Appeal No. 1445 of 2010 BEFORE: Justice Indira Banerjee",16,PREAMBLE,True,1
doc_00445,1,FACTS: FACTS,2,FACTS,True,1
doc_00445,2,"SUBMISSIONS: :
The appellant was convicted under Section 376 IPC for the offence of Attempt to Murder. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Delhi High Court.",40,SUBMISSIONS,True,1
doc_00445,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00445,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00445,5,order: ANALYSIS,2,order,True,1
doc_00445,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00446,0,"PREAMBLE: IN THE PUNJAB AND HARYANA HIGH COURT
Criminal Appeal No. 1446 of 2021 BEFORE: Justice D.Y. Chandrachud",18,PREAMBLE,True,0
doc_00446,1,FACTS: FACTS,2,FACTS,True,0
doc_00446,2,"SUBMISSIONS: :
The appellant was convicted under Section 304B IPC for the offence of Domestic Violence. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Punjab and Haryana High Court.",41,SUBMISSIONS,True,0
doc_00446,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00446,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 3 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00446,5,order: ANALYSIS,2,order,True,0
doc_00446,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00447,0,"PREAMBLE: IN THE BOMBAY HIGH COURT
Criminal Appeal No. 1447 of 2016 BEFORE: Justice Indira Banerjee",16,PREAMBLE,True,1
doc_00447,1,FACTS: FACTS,2,FACTS,True,1
doc_00447,2,"SUBMISSIONS: :
The appellant was convicted under Section 392 IPC for the offence of Robbery. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Bombay High Court.",38,SUBMISSIONS,True,1
doc_00447,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00447,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 7 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00447,5,order: ANALYSIS,2,order,True,1
doc_00447,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00448,0,"PREAMBLE: IN THE MADRAS HIGH COURT
Criminal Appeal No. 1448 of 2011 BEFORE: Justice Indira Banerjee",16,PREAMBLE,True,0
doc_00448,1,FACTS: FACTS,2,FACTS,True,0
doc_00448,2,"SUBMISSIONS: :
The appellant was convicted under Section 395 IPC for the offence of Rape. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Madras High Court.",38,SUBMISSIONS,True,0
doc_00448,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00448,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 5 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00448,5,order: ANALYSIS,2,order,True,0
doc_00448,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00449,0,"PREAMBLE: IN THE DELHI HIGH COURT
Criminal Appeal No. 1449 of 2012 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,1
doc_00449,1,FACTS: FACTS,2,FACTS,True,1
doc_00449,2,"SUBMISSIONS: :
The appellant was convicted under Section 498A IPC for the offence of Dowry Death. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Delhi High Court.",39,SUBMISSIONS,True,1
doc_00449,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00449,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00449,5,order: ANALYSIS,2,order,True,1
doc_00449,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00450,0,"PREAMBLE: IN THE DELHI HIGH COURT
Criminal Appeal No. 1450 of 2019 BEFORE: Justice A.M. Khanwilkar",16,PREAMBLE,True,1
doc_00450,1,FACTS: FACTS,2,FACTS,True,1
doc_00450,2,"SUBMISSIONS: :
The appellant was convicted under Section 506 IPC for the offence of Attempt to Murder. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Delhi High Court.",40,SUBMISSIONS,True,1
doc_00450,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00450,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 8 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00450,5,order: ANALYSIS,2,order,True,1
doc_00450,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00451,0,"PREAMBLE: IN THE KARNATAKA HIGH COURT
Criminal Appeal No. 1451 of 2011 BEFORE: Justice D.Y. Chandrachud",16,PREAMBLE,True,1
doc_00451,1,FACTS: FACTS,2,FACTS,True,1
doc_00451,2,"SUBMISSIONS: :
The appellant was convicted under Section 376 IPC for the offence of Rape. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Karnataka High Court.",38,SUBMISSIONS,True,1
doc_00451,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00451,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00451,5,order: ANALYSIS,2,order,True,1
doc_00451,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00452,0,"PREAMBLE: IN THE ALLAHABAD HIGH COURT
Criminal Appeal No. 1452 of 2013 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,0
doc_00452,1,FACTS: FACTS,2,FACTS,True,0
doc_00452,2,"SUBMISSIONS: :
The appellant was convicted under Section 506 IPC for the offence of Domestic Violence. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Allahabad High Court.",39,SUBMISSIONS,True,0
doc_00452,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00452,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 3 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00452,5,order: ANALYSIS,2,order,True,0
doc_00452,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00453,0,"PREAMBLE: IN THE CALCUTTA HIGH COURT
Criminal Appeal No. 1453 of 2015 BEFORE: Justice D.Y. Chandrachud",16,PREAMBLE,True,0
doc_00453,1,FACTS: FACTS,2,FACTS,True,0
doc_00453,2,"SUBMISSIONS: :
The appellant was convicted under Section 506 IPC for the offence of Rape. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Calcutta High Court.",38,SUBMISSIONS,True,0
doc_00453,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00453,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 6 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00453,5,order: ANALYSIS,2,order,True,0
doc_00453,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00454,0,"PREAMBLE: IN THE CALCUTTA HIGH COURT
Criminal Appeal No. 1454 of 2010 BEFORE: Justice D.Y. Chandrachud",16,PREAMBLE,True,0
doc_00454,1,FACTS: FACTS,2,FACTS,True,0
doc_00454,2,"SUBMISSIONS: :
The appellant was convicted under Section 354 IPC for the offence of Fraud. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Calcutta High Court.",38,SUBMISSIONS,True,0
doc_00454,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00454,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00454,5,order: ANALYSIS,2,order,True,0
doc_00454,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00455,0,"PREAMBLE: IN THE CALCUTTA HIGH COURT
Criminal Appeal No. 1455 of 2022 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,1
doc_00455,1,FACTS: FACTS,2,FACTS,True,1
doc_00455,2,"SUBMISSIONS: :
The appellant was convicted under Section 304B IPC for the offence of Dowry Death. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Calcutta High Court.",39,SUBMISSIONS,True,1
doc_00455,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00455,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 6 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00455,5,order: ANALYSIS,2,order,True,1
doc_00455,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00456,0,"PREAMBLE: IN THE DELHI HIGH COURT
Criminal Appeal No. 1456 of 2012 BEFORE: Justice Indira Banerjee",16,PREAMBLE,True,1
doc_00456,1,FACTS: FACTS,2,FACTS,True,1
doc_00456,2,"SUBMISSIONS: :
The appellant was convicted under Section 498A IPC for the offence of Criminal Intimidation. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Delhi High Court.",39,SUBMISSIONS,True,1
doc_00456,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00456,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 6 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00456,5,order: ANALYSIS,2,order,True,1
doc_00456,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00457,0,"PREAMBLE: IN THE SUPREME COURT OF INDIA
Criminal Appeal No. 1457 of 2017 BEFORE: Justice Indira Banerjee",17,PREAMBLE,True,1
doc_00457,1,FACTS: FACTS,2,FACTS,True,1
doc_00457,2,"SUBMISSIONS: :
The appellant was convicted under Section 395 IPC for the offence of Domestic Violence. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Supreme Court of India.",40,SUBMISSIONS,True,1
doc_00457,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00457,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00457,5,order: ANALYSIS,2,order,True,1
doc_00457,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00458,0,"PREAMBLE: IN THE SUPREME COURT OF INDIA
Criminal Appeal No. 1458 of 2011 BEFORE: Justice D.Y. Chandrachud",17,PREAMBLE,True,1
doc_00458,1,FACTS: FACTS,2,FACTS,True,1
doc_00458,2,"SUBMISSIONS: :
The appellant was convicted under Section 354 IPC for the offence of Rape. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Supreme Court of India.",39,SUBMISSIONS,True,1
doc_00458,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00458,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 7 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00458,5,order: ANALYSIS,2,order,True,1
doc_00458,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00459,0,"PREAMBLE: IN THE MADRAS HIGH COURT
Criminal Appeal No. 1459 of 2023 BEFORE: Justice D.Y. Chandrachud",16,PREAMBLE,True,1
doc_00459,1,FACTS: FACTS,2,FACTS,True,1
doc_00459,2,"SUBMISSIONS: :
The appellant was convicted under Section 354 IPC for the offence of Criminal Intimidation. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Madras High Court.",39,SUBMISSIONS,True,1
doc_00459,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00459,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 7 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00459,5,order: ANALYSIS,2,order,True,1
doc_00459,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00460,0,"PREAMBLE: IN THE CALCUTTA HIGH COURT
Criminal Appeal No. 1460 of 2017 BEFORE: Justice N.V. Ramana",16,PREAMBLE,True,1
doc_00460,1,FACTS: FACTS,2,FACTS,True,1
doc_00460,2,"SUBMISSIONS: :
The appellant was convicted under Section 506 IPC for the offence of Outraging Modesty. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Calcutta High Court.",39,SUBMISSIONS,True,1
doc_00460,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00460,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 3 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00460,5,order: ANALYSIS,2,order,True,1
doc_00460,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00461,0,"PREAMBLE: IN THE BOMBAY HIGH COURT
Criminal Appeal No. 1461 of 2012 BEFORE: Justice Indira Banerjee",16,PREAMBLE,True,0
doc_00461,1,FACTS: FACTS,2,FACTS,True,0
doc_00461,2,"SUBMISSIONS: :
The appellant was convicted under Section 302 IPC for the offence of Dowry Death. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Bombay High Court.",39,SUBMISSIONS,True,0
doc_00461,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00461,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00461,5,order: ANALYSIS,2,order,True,0
doc_00461,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00462,0,"PREAMBLE: IN THE SUPREME COURT OF INDIA
Criminal Appeal No. 1462 of 2020 BEFORE: Justice D.Y. Chandrachud",17,PREAMBLE,True,1
doc_00462,1,FACTS: FACTS,2,FACTS,True,1
doc_00462,2,"SUBMISSIONS: :
The appellant was convicted under Section 376 IPC for the offence of Robbery. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Supreme Court of India.",39,SUBMISSIONS,True,1
doc_00462,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00462,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00462,5,order: ANALYSIS,2,order,True,1
doc_00462,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00463,0,"PREAMBLE: IN THE ALLAHABAD HIGH COURT
Criminal Appeal No. 1463 of 2011 BEFORE: Justice D.Y. Chandrachud",16,PREAMBLE,True,1
doc_00463,1,FACTS: FACTS,2,FACTS,True,1
doc_00463,2,"SUBMISSIONS: :
The appellant was convicted under Section 376 IPC for the offence of Attempt to Murder. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Allahabad High Court.",40,SUBMISSIONS,True,1
doc_00463,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00463,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 7 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00463,5,order: ANALYSIS,2,order,True,1
doc_00463,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00464,0,"PREAMBLE: IN THE ALLAHABAD HIGH COURT
Criminal Appeal No. 1464 of 2023 BEFORE: Justice Indira Banerjee",16,PREAMBLE,True,0
doc_00464,1,FACTS: FACTS,2,FACTS,True,0
doc_00464,2,"SUBMISSIONS: :
The appellant was convicted under Section 307 IPC for the offence of Criminal Intimidation. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Allahabad High Court.",39,SUBMISSIONS,True,0
doc_00464,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00464,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 8 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00464,5,order: ANALYSIS,2,order,True,0
doc_00464,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00465,0,"PREAMBLE: IN THE KARNATAKA HIGH COURT
Criminal Appeal No. 1465 of 2012 BEFORE: Justice Indira Banerjee",16,PREAMBLE,True,0
doc_00465,1,FACTS: FACTS,2,FACTS,True,0
doc_00465,2,"SUBMISSIONS: :
The appellant was convicted under Section 506 IPC for the offence of Dowry Death. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Karnataka High Court.",39,SUBMISSIONS,True,0
doc_00465,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00465,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 7 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00465,5,order: ANALYSIS,2,order,True,0
doc_00465,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00466,0,"PREAMBLE: IN THE DELHI HIGH COURT
Criminal Appeal No. 1466 of 2022 BEFORE: Justice D.Y. Chandrachud",16,PREAMBLE,True,1
doc_00466,1,FACTS: FACTS,2,FACTS,True,1
